,UserID,movieID and rating
102,103,"[(116897, 4.43375668106961), (116, 4.416577492632262), (73290, 4.3923461396962304), (5114, 4.379442362184321), (7116, 4.366939103980458), (6669, 4.36424876389681), (1939, 4.364115649929863), (2924, 4.335853951338986), (858, 4.3337701113928055), (3038, 4.317915751795613)]"
103,104,"[(5114, 4.711718606373082), (116, 4.707535804171565), (73290, 4.697601130728548), (3038, 4.685943782840789), (1939, 4.679017229459739), (8132, 4.672680515086749), (7116, 4.6613562436555975), (2924, 4.656653247753698), (858, 4.649774263181881), (116897, 4.643823287387432)]"
104,105,"[(5114, 4.236007355471746), (116, 4.225163222755547), (73290, 4.200298267265791), (1939, 4.197988832482945), (3038, 4.195746793726096), (116897, 4.1876183628645895), (7116, 4.185206424289464), (8132, 4.177653886761247), (2924, 4.171555823867977), (3310, 4.15833586525774)]"
105,106,"[(116897, 4.6905146345147815), (5114, 4.689062535226074), (2924, 4.677203555711761), (116, 4.671177557604852), (73290, 4.662987812551598), (1939, 4.639141571819909), (3030, 4.632962676278259), (3038, 4.620871416909935), (858, 4.604427795479436), (8132, 4.600570001515927)]"
106,107,"[(116, 3.883066867624674), (5114, 3.8578160472040115), (3038, 3.857215484028892), (116897, 3.8359114535743886), (2924, 3.8337548107038044), (1939, 3.82680215351442), (893, 3.8193466124670175), (3310, 3.81723771441206), (8132, 3.8112711375942245), (7116, 3.809906676991668)]"
107,108,"[(5114, 4.435363570248848), (73290, 4.372491313328166), (7116, 4.368532505722981), (116, 4.362193089605527), (3310, 4.358457978923329), (1939, 4.348902271148456), (3038, 4.347251282956297), (858, 4.33781736359389), (8132, 4.334425573501866), (116897, 4.3299844589154874)]"
108,109,"[(7116, 4.826104360232363), (3038, 4.81355987581466), (116, 4.8048774146898205), (5114, 4.794698327852679), (1939, 4.793391904077411), (8132, 4.787886667487057), (73290, 4.773898971317834), (2924, 4.758594958333317), (858, 4.756478801117261), (26729, 4.739789442779839)]"
109,110,"[(858, 5), (7502, 5), (926, 5), (1217, 5), (1945, 5), (3030, 5), (3462, 5), (8264, 5), (26587, 5), (26729, 5)]"
110,111,"[(73290, 4.470098113270637), (116, 4.463941857018409), (1939, 4.441496744064878), (5114, 4.4340430791866865), (3038, 4.425414108727122), (2924, 4.42357301588877), (8132, 4.419993988106267), (116897, 4.414945608411638), (7116, 4.398590404886537), (858, 4.397038225242385)]"
111,112,"[(116, 4.831274109213112), (5114, 4.820418689013294), (116897, 4.820214926594098), (73290, 4.818397771312604), (1939, 4.813769761960679), (2924, 4.768568431268753), (7116, 4.759804785084926), (858, 4.749507078955641), (3038, 4.7460145201338015), (3310, 4.733555622877465)]"
112,113,"[(1172, 5), (1287, 5), (1293, 5), (1953, 5), (3671, 5), (47, 5), (50, 5), (222, 5), (223, 5), (235, 5)]"
113,114,"[(116, 4.980100450203401), (5114, 4.969246988171337), (73290, 4.927985410853075), (3030, 4.916481539180015), (116897, 4.9148365743010975), (3310, 4.9075336196446235), (858, 4.903684800579488), (1939, 4.90082311756404), (7116, 4.890337576731188), (7669, 4.885768602661865)]"
114,115,"[(5114, 4.847508012269825), (116, 4.795818471012109), (73290, 4.7746218244592145), (116897, 4.770456691638516), (1939, 4.7683597859715), (2924, 4.759374030622618), (3038, 4.759114694872782), (8132, 4.754530989283169), (7116, 4.744006025822699), (858, 4.742141112002047)]"
115,116,"[(116, 4.547466708024846), (8132, 4.502982484864738), (26587, 4.483388542456686), (2924, 4.482479239767401), (73290, 4.477286450026236), (5114, 4.457746173169608), (1939, 4.454959765886311), (3030, 4.453566531849669), (3038, 4.453299958870556), (116897, 4.444172110282517)]"
116,117,"[(5114, 4.689217757274723), (7116, 4.637825949015485), (73290, 4.588088322210672), (116, 4.564044416228455), (2563, 4.548683494037624), (3038, 4.546108951071485), (1939, 4.541926408865212), (309, 4.5304049286942965), (858, 4.526783517785117), (2924, 4.51513510249414)]"
117,118,"[(116, 4.659087842828118), (1939, 4.656012902954211), (5114, 4.654804301811799), (73290, 4.653230985284876), (116897, 4.637635044012422), (3038, 4.619420605680918), (8132, 4.612343360669142), (2924, 4.60653844783763), (7116, 4.606139326904806), (858, 4.601832643570084)]"
118,119,"[(5114, 4.4505201100102285), (116, 4.449347978032389), (73290, 4.427478567546631), (3038, 4.406132649182338), (116897, 4.403078153311513), (1939, 4.395165827578882), (7116, 4.3924282777793255), (8132, 4.385350536463403), (2924, 4.384972915973287), (3310, 4.367928222158576)]"
119,120,"[(5114, 4.280866734624204), (116, 4.259066292636486), (3038, 4.246092884660447), (1939, 4.2430389509575415), (73290, 4.241518921773314), (8132, 4.2365079772416365), (116897, 4.231349401933243), (2924, 4.21977018728779), (7116, 4.216293874537068), (858, 4.2108648382018155)]"
120,121,"[(116, 4.779558263341674), (5114, 4.760871806387912), (73290, 4.755141669406051), (1939, 4.739499464379781), (3038, 4.730322005862157), (8132, 4.729918092055768), (2924, 4.715922395731786), (116897, 4.714742208012895), (858, 4.711999405517462), (7116, 4.704719071783352)]"
121,122,"[(5114, 3.7998603443397174), (73290, 3.792644642570358), (3038, 3.7622131723458474), (116, 3.7550966327335473), (7116, 3.7513765211562293), (116897, 3.746779399122888), (8132, 3.746462981329526), (1939, 3.740489181190485), (858, 3.724280433686432), (1948, 3.7195690723368995)]"
122,123,"[(5114, 4.88769703977535), (116897, 4.819378048215975), (116, 4.796222060432316), (1939, 4.779835662779677), (1859, 4.758672519019747), (893, 4.74424201228563), (3038, 4.726742960580553), (8132, 4.715988319189675), (7116, 4.714534283740263), (26587, 4.7142794995829735)]"
123,124,"[(5114, 4.344825853887053), (73290, 4.329412704799032), (116, 4.324713848048172), (3038, 4.321046108328944), (7116, 4.308540787601342), (1939, 4.296147390511766), (2924, 4.290225599552538), (3310, 4.273418342151627), (858, 4.272850714451515), (116897, 4.256251846517048)]"
124,125,"[(116, 4.647212465489821), (116897, 4.609867808267687), (5114, 4.6093428738524445), (73290, 4.607301924695465), (1939, 4.605888112573714), (2924, 4.598915580155706), (7116, 4.5975656241717076), (8132, 4.597360558680404), (3038, 4.596996622450159), (3310, 4.574957996758276)]"
125,126,"[(116, 4.568889168259513), (5114, 4.551063169780973), (73290, 4.539487183569934), (3038, 4.531242374096424), (1939, 4.528055480001378), (7116, 4.518348019577968), (116897, 4.5142393125076685), (2924, 4.508463176270887), (8132, 4.500253680556062), (858, 4.4923976788694855)]"
126,127,"[(116897, 5), (5114, 5), (3038, 5), (116, 5), (73290, 4.999451122192134), (1939, 4.9946567601845), (7116, 4.987714639525787), (1948, 4.981871853186445), (8132, 4.981483064940713), (3030, 4.969903014159753)]"
127,128,"[(116, 4.7520438258289), (1939, 4.734888646424582), (73290, 4.732588353322841), (8132, 4.727081358817786), (3310, 4.71835796920815), (7116, 4.714940406978935), (5114, 4.714853636825979), (3038, 4.7088234309143315), (116897, 4.7024171189046164), (858, 4.691908352713456)]"
128,129,"[(5114, 4.3536749334376115), (73290, 4.350935878633769), (116, 4.345678951116841), (1939, 4.319440142650876), (3038, 4.313380237430351), (858, 4.291219426871566), (8132, 4.27878000878075), (3310, 4.26939732042809), (2924, 4.268841132598701), (116897, 4.263480643855208)]"
129,130,"[(116, 4.227409251779707), (5114, 4.207691688375209), (73290, 4.187173651688494), (3038, 4.183098387042483), (1939, 4.1814730716314985), (116897, 4.176591584901635), (2924, 4.166718487245298), (8132, 4.161542732192546), (7116, 4.155327324235251), (3310, 4.14090399079459)]"
130,131,"[(116, 4.593711301699601), (5114, 4.559912805554598), (116897, 4.545148525132146), (3038, 4.543316644256445), (73290, 4.539440877336726), (7116, 4.528429891077221), (3310, 4.524429400111701), (8132, 4.520742810557651), (2924, 4.5124157809843215), (858, 4.508642165130046)]"
131,132,"[(5114, 4.919972358471979), (116, 4.8722043937858235), (73290, 4.87193217554106), (1939, 4.868252186036527), (3038, 4.867276652160711), (116897, 4.861953066217831), (8132, 4.860310363170168), (3310, 4.849070454485663), (858, 4.837076960776337), (7116, 4.827216597418779)]"
132,133,"[(5114, 3.4182749155217094), (116897, 3.415823907166272), (116, 3.3777823424153905), (3038, 3.358870026067385), (1939, 3.342588314573774), (8264, 3.3242747043661662), (858, 3.3107413458705475), (3310, 3.2990310209066207), (8132, 3.2920424517416964), (6669, 3.286002230361841)]"
133,134,"[(116, 4.718814987608052), (5114, 4.696335235977846), (73290, 4.695401850902479), (1939, 4.690981045137993), (3038, 4.688831812870284), (116897, 4.676208968341989), (2924, 4.661701365068835), (7116, 4.661421191463482), (858, 4.645544154035812), (8132, 4.644879805483997)]"
134,135,"[(5114, 4.100701064464355), (73290, 4.010106614404022), (8132, 3.976913435846888), (7116, 3.9674129282103667), (2924, 3.9307753520890243), (1939, 3.926450354571469), (7802, 3.9237257438898974), (858, 3.9220401220160936), (116, 3.9152453360286876), (318, 3.890852797407082)]"
135,136,"[(5114, 4.631783636662055), (73290, 4.63107290299548), (1939, 4.589836401935291), (116, 4.587336430002752), (3038, 4.5746038972484815), (2924, 4.569708856521072), (7116, 4.563844271837167), (8132, 4.555834418017777), (858, 4.54829506402158), (3310, 4.539306790740831)]"
136,137,"[(5114, 4.477624810368197), (3038, 4.447405626884296), (116, 4.433073948446882), (73290, 4.4319871939642725), (116897, 4.421146452797164), (7116, 4.406320007509841), (8132, 4.40598695777789), (3310, 4.404434806820525), (1939, 4.3945077684376965), (2924, 4.38794760927796)]"
137,138,"[(73290, 3.849366350345721), (5114, 3.8479665122899793), (116897, 3.8458111343928305), (116, 3.827189182265703), (1939, 3.8172828938663597), (6669, 3.81021365114131), (3038, 3.799903777408858), (7116, 3.796549216112676), (3030, 3.795833777639359), (2924, 3.786482148586636)]"
138,139,"[(116, 4.423900048747669), (73290, 4.400607504625816), (1939, 4.385559549857268), (3030, 4.365502872045162), (8132, 4.359971490510188), (2924, 4.352786172328664), (7802, 4.345565841776114), (858, 4.343807018411115), (7116, 4.343685805022157), (3038, 4.341858059755581)]"
139,140,"[(73290, 4.291879797395843), (8132, 4.243447980214427), (3038, 4.236007405928386), (2924, 4.235224021300658), (5114, 4.219385082214341), (7116, 4.209329935874796), (116, 4.194365997196286), (1939, 4.191466683022914), (116897, 4.17725509717283), (858, 4.176817200198436)]"
140,141,"[(8132, 4.21630574843618), (73290, 4.2145214241935705), (116, 4.214151508718706), (5114, 4.213667285612897), (2924, 4.20184921546697), (7116, 4.193660215472465), (3030, 4.167254741052962), (858, 4.164400789786791), (3038, 4.157788089155702), (1939, 4.14957403062948)]"
141,142,"[(5114, 3.8061097925855685), (7116, 3.781834421521272), (116, 3.757057668608544), (3038, 3.7366237386157417), (1939, 3.7339739936800376), (8132, 3.721685345092314), (116897, 3.7209764868114807), (1948, 3.7169053495884112), (73290, 3.7094816969856956), (3310, 3.696104183460017)]"
142,143,"[(5114, 4.455924661537373), (116, 4.443177261540067), (2924, 4.425606055126687), (116897, 4.415124586516709), (1939, 4.406878998292013), (8132, 4.393949128273642), (73290, 4.390809264236847), (3030, 4.384065940062487), (858, 4.381772889515411), (3038, 4.37578917281475)]"
143,144,"[(116, 4.441247256486193), (73290, 4.423330807562247), (5114, 4.420327694463978), (1939, 4.409105897746105), (2924, 4.39989028378295), (3038, 4.39730722643716), (116897, 4.388544328909304), (3310, 4.386414932049922), (8132, 4.38207598075002), (7116, 4.378611105206827)]"
144,145,"[(1172, 5), (50, 5), (318, 5), (2318, 5), (858, 5), (913, 5), (2064, 5), (1221, 5), (1276, 5), (2019, 5)]"
145,146,"[(116, 4.346501566787093), (5114, 4.343721100336445), (73290, 4.326247740116322), (3038, 4.301557291114395), (8132, 4.298394548064247), (2924, 4.292193837617889), (7116, 4.289645668243752), (116897, 4.2838341367674575), (858, 4.269559197427249), (1939, 4.262466199939632)]"
146,147,"[(116, 4.783571972065653), (5114, 4.7621871528332775), (73290, 4.761379126219789), (3038, 4.713751019442068), (3310, 4.71256938859488), (1939, 4.70964004014761), (1948, 4.69574344065371), (858, 4.6946299960799935), (7116, 4.690950160199869), (3030, 4.686372481216607)]"
147,148,"[(5114, 4.6965187617757564), (116, 4.695724589552635), (73290, 4.691480846846255), (1939, 4.664208852324226), (3038, 4.659328116669562), (8132, 4.653387621479892), (7116, 4.641467863993397), (858, 4.640738674444031), (116897, 4.640508942108768), (2924, 4.639717149336142)]"
148,149,"[(116, 4.2760682558161465), (5114, 4.256198008695351), (73290, 4.255580694436139), (1939, 4.249914894081358), (3038, 4.234300503752123), (7116, 4.223516551444962), (2924, 4.208259981329191), (3310, 4.207695395026104), (116897, 4.202661527887486), (858, 4.200425723963264)]"
149,150,"[(5114, 4.308087436604485), (116, 4.299945282380185), (73290, 4.2875795247925605), (1939, 4.281528807156117), (7116, 4.270762502216436), (3038, 4.269876709409451), (8132, 4.253005171122553), (2924, 4.252870952615944), (116897, 4.2507529455837245), (3310, 4.242570119589362)]"
150,151,"[(5114, 4.669828465096455), (116, 4.65422966399339), (116897, 4.628721289476086), (3038, 4.621185807271549), (8132, 4.617375435497306), (1939, 4.616200509789331), (2924, 4.605858896056182), (858, 4.6039189275896115), (73290, 4.602606023124084), (7116, 4.597620829649572)]"
151,152,"[(116, 4.235948361078689), (5114, 4.217942661575669), (73290, 4.202442337168117), (1939, 4.1972422238186375), (116897, 4.1932600536926286), (3038, 4.190321458514581), (2924, 4.18085699901519), (3310, 4.166085952699368), (858, 4.163235686402895), (7116, 4.161427368859767)]"
152,153,"[(116, 4.990789799691502), (3038, 4.967381957487288), (73290, 4.930832589849458), (8132, 4.890253205738216), (1939, 4.888732698357899), (5114, 4.882619288868347), (858, 4.866857138929592), (3310, 4.837362902996492), (2924, 4.83587972770244), (3030, 4.835262700850813)]"
153,154,"[(116, 4.858589474474471), (8132, 4.848795795268073), (1939, 4.845744544063713), (5114, 4.840173274111434), (26587, 4.834872505406364), (116897, 4.831839342701403), (7116, 4.8308153347926925), (3038, 4.829352347933861), (2924, 4.812083366765914), (858, 4.810181251068715)]"
154,155,"[(116, 4.334208469517078), (5114, 4.330902316123475), (73290, 4.313144572834683), (2924, 4.29523789392401), (3038, 4.285182696704076), (1939, 4.2848343613019395), (7116, 4.281531492565513), (116897, 4.277122294386573), (858, 4.270375747459654), (8132, 4.269643251055001)]"
155,156,"[(5114, 4.936346991725662), (73290, 4.895863984355179), (7116, 4.88520765062154), (3310, 4.879339808603785), (116897, 4.860801356494733), (858, 4.848704383279376), (1939, 4.847907332463926), (905, 4.842367497214728), (6669, 4.839949179458164), (32898, 4.830566851944217)]"
156,157,"[(5114, 4.316515912231356), (116, 4.308709205313536), (73290, 4.2865825144939125), (116897, 4.283756781193546), (3038, 4.277185055754603), (1939, 4.276626970154502), (8132, 4.275975247013642), (858, 4.254429039542428), (2924, 4.253574946072602), (7116, 4.2526343219375855)]"
157,158,"[(5114, 4.241922284752736), (1939, 4.238029653951143), (8132, 4.194128395530127), (116, 4.189818814708419), (2924, 4.1745105151822886), (8264, 4.15850748637089), (116897, 4.157533173023312), (54372, 4.150160093934125), (3038, 4.137353709746158), (1948, 4.135738766535483)]"
158,159,"[(116, 4.219781094150689), (5114, 4.2003961728521695), (73290, 4.190758192056358), (3038, 4.1891738718102145), (116897, 4.174125529941216), (8132, 4.174119391330675), (2924, 4.172710381845536), (1939, 4.1707814531130705), (7116, 4.168804186834023), (3310, 4.153094241130709)]"
159,160,"[(116, 4.673732425666115), (5114, 4.659137840299681), (1939, 4.657155815192748), (73290, 4.652343080342143), (7116, 4.642986012583813), (8132, 4.624171327182639), (3038, 4.62283377398099), (116897, 4.615003736926778), (3310, 4.61186501050259), (2924, 4.611224321680768)]"
160,161,"[(5114, 4.5493641847870325), (116, 4.506618395238634), (73290, 4.506506610113849), (3038, 4.496684156301355), (1939, 4.493019569178367), (2924, 4.481883899755827), (8132, 4.48184235005319), (7116, 4.475483870916349), (116897, 4.470358315185542), (858, 4.466550322165183)]"
161,162,"[(2924, 4.44527512665411), (73290, 4.44037667371123), (5114, 4.4359727993630536), (116, 4.396275075438441), (7116, 4.391959015898372), (8132, 4.382151060559166), (1939, 4.374682535989985), (858, 4.370877056709521), (116897, 4.364636259398762), (3310, 4.3521335373647965)]"
162,163,"[(5114, 4.1350971234793406), (3038, 4.077620498852472), (3310, 4.059014134913981), (116, 4.054136642117692), (7116, 4.050922840298735), (1939, 4.0473185616933165), (8132, 4.032128851830477), (2924, 4.022785461918392), (116897, 4.0128602998908365), (32898, 4.011945958853501)]"
163,164,"[(5114, 4.410675245362192), (116, 4.376007089834232), (3038, 4.36754994295558), (73290, 4.366971037715212), (1939, 4.360153989017402), (116897, 4.357567715241425), (7116, 4.347304503386668), (2924, 4.3461699341477615), (8132, 4.336053005490991), (858, 4.328974436520798)]"
164,165,"[(116, 3.7141711369359918), (8132, 3.6818610683675823), (5114, 3.681519944279409), (73290, 3.6735407772421578), (1939, 3.6662047067923003), (3038, 3.664574599951149), (2924, 3.6626519944735567), (3030, 3.661790835887155), (116897, 3.660030017791992), (1948, 3.6499343886812903)]"
